sourceTypeModelYearID,sourceTypeID,modelYearID,fuelTypeID,engTechID,regClassID,stmyFuelEngFraction,stmyFraction
311958,31,1958,1,1,41,0.191615998744965,0.1889487041299
311958,31,1958,2,1,30,0.379999995231628,0.00528959976016972
311958,31,1958,2,1,41,0.620000004768372,0.00863039978337094
311958,31,1958,5,1,30,1,0
311958,31,1958,9,30,30,1,0
311958,31,1958,9,30,41,0,0
311959,31,1959,1,1,30,0.808384001255036,0.79713129632656
311959,31,1959,1,1,41,0.191615998744965,0.1889487041299
311959,31,1959,2,1,30,0.379999995231628,0.00528959976016972
311959,31,1959,2,1,41,0.620000004768372,0.00863039978337094
311959,31,1959,5,1,30,1,0
311959,31,1959,9,30,30,1,0
311959,31,1959,9,30,41,0,0
311960,31,1960,1,1,30,0.808384001255036,0.79713129632656
311960,31,1960,1,1,41,0.191615998744965,0.1889487041299
311960,31,1960,2,1,30,0.379999995231628,0.00528959976016972
311960,31,1960,2,1,41,0.620000004768372,0.00863039978337094
311960,31,1960,5,1,30,1,0
311960,31,1960,9,30,30,1,0
311960,31,1960,9,30,41,0,0
311961,31,1961,1,1,30,0.808384001255036,0.79713129632656
311961,31,1961,1,1,41,0.191615998744965,0.1889487041299
311961,31,1961,2,1,30,0.379999995231628,0.00528959976016972
311961,31,1961,2,1,41,0.620000004768372,0.00863039978337094
311961,31,1961,5,1,30,1,0
311961,31,1961,9,30,30,1,0
311961,31,1961,9,30,41,0,0
311962,31,1962,1,1,30,0.808384001255036,0.79713129632656
311962,31,1962,1,1,41,0.191615998744965,0.1889487041299
311962,31,1962,2,1,30,0.379999995231628,0.00528959976016972
311962,31,1962,2,1,41,0.620000004768372,0.00863039978337094
311962,31,1962,5,1,30,1,0
311962,31,1962,9,30,30,1,0
311962,31,1962,9,30,41,0,0
311963,31,1963,1,1,30,0.808384001255036,0.79713129632656
311963,31,1963,1,1,41,0.191615998744965,0.1889487041299
311963,31,1963,2,1,30,0.379999995231628,0.00528959976016972
311963,31,1963,2,1,41,0.620000004768372,0.00863039978337094
311963,31,1963,5,1,30,1,0
311963,31,1963,9,30,30,1,0
311963,31,1963,9,30,41,0,0
311964,31,1964,1,1,30,0.808384001255036,0.79713129632656
311964,31,1964,1,1,41,0.191615998744965,0.1889487041299
311964,31,1964,2,1,30,0.379999995231628,0.00528959976016972
311964,31,1964,2,1,41,0.620000004768372,0.00863039978337094
311964,31,1964,5,1,30,1,0
311964,31,1964,9,30,30,1,0
311964,31,1964,9,30,41,0,0
311965,31,1965,1,1,30,0.808384001255036,0.79713129632656
311965,31,1965,1,1,41,0.191615998744965,0.1889487041299
311965,31,1965,2,1,30,0.379999995231628,0.00528959976016972
311965,31,1965,2,1,41,0.620000004768372,0.00863039978337094
311965,31,1965,5,1,30,1,0
311965,31,1965,9,30,30,1,0
311965,31,1965,9,30,41,0,0
311966,31,1966,1,1,30,0.808384001255036,0.79713129632656
311966,31,1966,1,1,41,0.191615998744965,0.1889487041299
311966,31,1966,2,1,30,0.379999995231628,0.00528959976016972
311966,31,1966,2,1,41,0.620000004768372,0.00863039978337094
311966,31,1966,5,1,30,1,0
311966,31,1966,9,30,30,1,0
311966,31,1966,9,30,41,0,0
311967,31,1967,1,1,30,0.904191815879853,0.891605468342348
311967,31,1967,1,1,41,0.0958081841201467,0.0944745344662842
311967,31,1967,2,1,30,0.379999995231628,0.00528959886634402
311967,31,1967,2,1,41,0.620000004768372,0.00863039832502371
311967,31,1967,5,1,30,1,0
311967,31,1967,9,30,30,1,0
311967,31,1967,9,30,41,0,0
311968,31,1968,1,1,30,0.879238002901986,0.866999010392845
311968,31,1968,1,1,41,0.120761997098014,0.119080990165882
311968,31,1968,2,1,30,0.379999995231628,0.00528959972130773
311968,31,1968,2,1,41,0.620000004768372,0.00863039971996453
311968,31,1968,5,1,30,1,0
311968,31,1968,9,30,30,1,0
311968,31,1968,9,30,41,0,0
311969,31,1969,1,1,30,1,0.986080000456459
311969,31,1969,1,1,41,0,0
311969,31,1969,2,1,30,0.379999995231628,0.00528959976016972
311969,31,1969,2,1,41,0.620000004768372,0.00863039978337094
311969,31,1969,5,1,30,1,0
311969,31,1969,9,30,30,1,0
311969,31,1969,9,30,41,0,0
311970,31,1970,1,1,30,0.985691197305278,0.971970373730787
311970,31,1970,1,1,41,0.014308802694722,0.0141096241306107
311970,31,1970,2,1,30,0.379999995231628,0.00528960074629301
311970,31,1970,2,1,41,0.620000004768372,0.00863040139230896
311970,31,1970,5,1,30,1,0
311970,31,1970,9,30,30,1,0
311970,31,1970,9,30,41,0,0
311971,31,1971,1,1,30,0.956314808200046,0.943002908878089
311971,31,1971,1,1,41,0.0436851917999543,0.0430770940583791
311971,31,1971,2,1,30,0.379999995231628,0.00528959881776654
311971,31,1971,2,1,41,0.620000004768372,0.00863039824576572
311971,31,1971,5,1,30,1,0
311971,31,1971,9,30,30,1,0
311971,31,1971,9,30,41,0,0
311972,31,1972,1,1,30,0.957790787493804,0.944458342685217
311972,31,1972,1,1,41,0.0422092125061963,0.0416216603982612
311972,31,1972,2,1,30,0.379999995231628,0.00528959876190244
311972,31,1972,2,1,41,0.620000004768372,0.00863039815461903
311972,31,1972,5,1,30,1,0
311972,31,1972,9,30,30,1,0
311972,31,1972,9,30,41,0,0
311973,31,1973,1,1,30,0.954466475979886,0.941180296334706
311973,31,1973,1,1,41,0.0455335240201142,0.04489969706523
311973,31,1973,2,1,30,0.379999995231628,0.00528960244164867
311973,31,1973,2,1,41,0.620000004768372,0.00863040415841563
311973,31,1973,5,1,30,1,0
311973,31,1973,9,30,30,1,0
311973,31,1973,9,30,41,0,0
311974,31,1974,1,1,30,0.946370464363905,0.93319698163494
311974,31,1974,1,1,41,0.0536295356360947,0.0528830121676775
311974,31,1974,2,1,30,0.379999995231628,0.00528960228862942
311974,31,1974,2,1,41,0.620000004768372,0.00863040390875263
311974,31,1974,5,1,30,1,0
311974,31,1974,9,30,30,1,0
311974,31,1974,9,30,41,0,0
311975,31,1975,1,1,30,0.969583515020309,0.956086919428632
311975,31,1975,1,1,41,0.0304164849796909,0.0299930877264046
311975,31,1975,2,1,30,0.379999995231628,0.00528959721471035
311975,31,1975,2,1,41,0.620000004768372,0.00863039563025293
311975,31,1975,5,1,30,1,0
311975,31,1975,9,30,30,1,0
311975,31,1975,9,30,41,0,0
311976,31,1976,1,1,30,0.951221811153077,0.937980806602579
311976,31,1976,1,1,41,0.0487781888469227,0.0480991966151274
311976,31,1976,2,1,30,0.379999995231628,0.0052895987108961
311976,31,1976,2,1,41,0.620000004768372,0.00863039807139815
311976,31,1976,5,1,30,1,0
311976,31,1976,9,30,30,1,0
311976,31,1976,9,30,41,0,0
311977,31,1977,1,1,30,0.890654000918448,0.878256098173032
311977,31,1977,1,1,41,0.109345999081552,0.107823902890646
311977,31,1977,2,1,30,0.379999995231628,0.00528959952942664
311977,31,1977,2,1,41,0.620000004768372,0.00863039940689539
311977,31,1977,5,1,30,1,0
311977,31,1977,9,30,30,1,0
311977,31,1977,9,30,41,0,0
311978,31,1978,1,1,30,0.849654006218105,0.837826823078337
311978,31,1978,1,1,41,0.150345993781894,0.14825317765936
311978,31,1978,2,1,30,0.379999995231628,0.00528959965329924
311978,31,1978,2,1,41,0.620000004768372,0.00863039960900332
311978,31,1978,5,1,30,1,0
311978,31,1978,9,30,30,1,0
311978,31,1978,9,30,41,0,0
311979,31,1979,1,1,30,0.865245997905731,0.853201774109381
311979,31,1979,1,1,41,0.134754002094269,0.13287822646213
311979,31,1979,2,1,30,0.379999995231628,0.00528959971644998
311979,31,1979,2,1,41,0.620000004768372,0.00863039971203873
311979,31,1979,5,1,30,1,0
311979,31,1979,9,30,30,1,0
311979,31,1979,9,30,41,0,0
311980,31,1980,1,1,30,0.89850999933131,0.887395431189878
311980,31,1980,1,1,41,0.10149000066869,0.100234569422576
311980,31,1980,2,1,30,0.379999995231628,0.00470059970828263
311980,31,1980,2,1,41,0.620000004768372,0.00766939967926311
311980,31,1980,5,1,30,1,0
311980,31,1980,9,30,30,1,0
311980,31,1980,9,30,41,0,0
311981,31,1981,1,1,30,0.9250148648946244,0.8780956893788413
311981,31,1981,1,1,41,0.07498513510537558,0.07118169275152259
311981,31,1981,2,1,30,0.9995878554746531,0.05070171282036988
311981,31,1981,2,1,41,0.0004121445253468883,0.00002090504926623277
311981,31,1981,5,1,30,1,0
311981,31,1981,9,30,30,1,0
311981,31,1981,9,30,41,0,0
311982,31,1982,1,1,30,0.9314958169889264,0.8201479308026163
311982,31,1982,1,1,41,0.0685041830110737,0.06031542270309921
311982,31,1982,2,1,30,0.9150600869342879,0.1093832141328932
311982,31,1982,2,1,41,0.08493991306571211,0.010153432361391284
311982,31,1982,5,1,30,1,0
311982,31,1982,9,30,30,1,0
311982,31,1982,9,30,41,0,0
311983,31,1983,1,1,30,0.9480471355517677,0.875384931225621
311983,31,1983,1,1,41,0.051952864448232425,0.04797098473961541
311983,31,1983,2,1,30,0.8668367346938776,0.0664379075382976
311983,31,1983,2,1,41,0.13316326530612244,0.010206176496465965
311983,31,1983,5,1,30,1,0
311983,31,1983,9,30,30,1,0
311983,31,1983,9,30,41,0,0
311984,31,1984,1,1,30,0.955402641122856,0.8925144780813234
311984,31,1984,1,1,41,0.04459735887714397,0.0416617944820201
311984,31,1984,2,1,30,0.8773315880510495,0.05774923532344126
311984,31,1984,2,1,41,0.12266841194895048,0.00807449211321521
311984,31,1984,5,1,30,1,0
311984,31,1984,9,30,30,1,0
311984,31,1984,9,30,41,0,0
311985,31,1985,1,1,30,0.9558115234534441,0.9049442098564734
311985,31,1985,1,1,41,0.04418847654655586,0.041836810931828075
311985,31,1985,2,1,30,0.8236917267754271,0.04383603288410953
311985,31,1985,2,1,41,0.1763082732245728,0.009382946327589006
311985,31,1985,5,1,30,1,0
311985,31,1985,9,30,30,1,0
311985,31,1985,9,30,41,0,0
311986,31,1986,1,1,30,0.9618994638228366,0.9142621429308033
311986,31,1986,1,1,41,0.03810053617716335,0.0362136368323849
311986,31,1986,2,1,30,0.8008177791239163,0.0396598760628873
311986,31,1986,2,1,41,0.19918222087608375,0.009864344173924457
311986,31,1986,5,1,30,1,0
311986,31,1986,9,30,30,1,0
311986,31,1986,9,30,41,0,0
311987,31,1987,1,1,30,0.9691881663538908,0.9466250965971167
311987,31,1987,1,1,41,0.030811833646109205,0.03009452242004804
311987,31,1987,2,1,30,0.7637969094922736,0.01778148304649224
311987,31,1987,2,1,41,0.23620309050772625,0.005498897936342976
311987,31,1987,5,1,30,1,0
311987,31,1987,9,30,30,1,0
311987,31,1987,9,30,41,0,0
311988,31,1988,1,1,30,0.9011260252887489,0.8834763025017214
311988,31,1988,1,1,41,0.09887397471125119,0.0969373995868717
311988,31,1988,2,1,30,0.6153508129485865,0.012052444342437458
311988,31,1988,2,1,41,0.3846491870514135,0.007533853568969474
311988,31,1988,5,1,30,1,0
311988,31,1988,9,30,30,1,0
311988,31,1988,9,30,41,0,0
311989,31,1989,1,1,30,0.9015338403764444,0.8782034174594817
311989,31,1989,1,1,41,0.09846615962355566,0.09591799443647021
311989,31,1989,2,1,30,0.700097551911553,0.018117536178571515
311989,31,1989,2,1,41,0.29990244808844707,0.007761051925476591
311989,31,1989,5,1,30,1,0
311989,31,1989,9,30,30,1,0
311989,31,1989,9,30,41,0,0
311990,31,1990,1,1,30,0.9166246233576105,0.8883644797079512
311990,31,1990,1,1,41,0.08337537664238957,0.08080485861274339
311990,31,1990,2,1,30,0.7375759028443593,0.022739953123402705
311990,31,1990,2,1,41,0.2624240971556408,0.008090708555902744
311990,31,1990,5,1,30,1,0
311990,31,1990,9,30,30,1,0
311990,31,1990,9,30,41,0,0
311991,31,1991,1,1,30,0.9394602303490256,0.9074987175164442
311991,31,1991,1,1,41,0.060539769650974455,0.05848013736205651
311991,31,1991,2,1,30,0.7997252477676381,0.027207568711629816
311991,31,1991,2,1,41,0.20027475223236188,0.006813576409869504
311991,31,1991,5,1,30,1,0
311991,31,1991,9,30,30,1,0
311991,31,1991,9,30,41,0,0
311992,31,1992,1,1,30,0.9353317208864206,0.8996623132954938
311992,31,1992,1,1,41,0.06466827911357938,0.06220211747873178
311992,31,1992,2,1,30,0.6969336996065039,0.026577963347118903
311992,31,1992,2,1,41,0.3030663003934962,0.01155760587865552
311992,31,1992,5,1,30,1,0
311992,31,1992,9,30,30,1,0
311992,31,1992,9,30,41,0,0
311993,31,1993,1,1,30,0.9461530774723755,0.9059490718107025
311993,31,1993,1,1,41,0.053846922527624415,0.05155885516335852
311993,31,1993,2,1,30,0.5499432929535331,0.02336746239052395
311993,31,1993,2,1,41,0.4500567070464669,0.019123213811791984
311993,31,1993,5,1,30,1,0
311993,31,1993,9,30,30,1,0.0000013968236230811135
311993,31,1993,9,30,41,0,0
311994,31,1994,1,1,30,0.9392339616037715,0.9075267234792371
311994,31,1994,1,1,41,0.06076603839622846,0.058714661073773176
311994,31,1994,2,1,30,0.27051605918440996,0.00913198396981085
311994,31,1994,2,1,41,0.7294839408155901,0.024625656879103057
311994,31,1994,5,1,30,1,0
311994,31,1994,9,30,30,1,0.0000009745980757535593
311994,31,1994,9,30,41,0,0
311995,31,1995,1,1,30,0.9334201618156691,0.8969016412848667
311995,31,1995,1,1,41,0.06657983818433083,0.06397501209728501
311995,31,1995,2,1,30,0.31066992249708036,0.012154188983475004
311995,31,1995,2,1,41,0.6893300775029196,0.02696832691952242
311995,31,1995,5,1,30,1,0
311995,31,1995,9,30,30,1,0.0000008307148508970682
311995,31,1995,9,30,41,0,0
311996,31,1996,1,1,30,0.9450853123569876,0.9049489048695228
311996,31,1996,1,1,41,0.05491468764301246,0.0525825402151893
311996,31,1996,2,1,30,0.3911467331275313,0.01661127969757873
311996,31,1996,2,1,41,0.6088532668724688,0.025856874298642207
311996,31,1996,5,1,30,1,0
311996,31,1996,9,30,30,1,0.00000040091906686889023
311996,31,1996,9,30,41,0,0
311997,31,1997,1,1,30,0.9526441397689156,0.9102536800038292
311997,31,1997,1,1,41,0.04735586023108439,0.04524863403405578
311997,31,1997,2,1,30,0.4231562129567593,0.018826440136397393
311997,31,1997,2,1,41,0.5768437870432408,0.02566408029067996
311997,31,1997,5,1,30,1,0
311997,31,1997,9,30,30,1,0.000007165535037603295
311997,31,1997,9,30,41,0,0
311998,31,1998,1,1,30,0.9548900342105073,0.9282456891522486
311998,31,1998,1,1,41,0.045109965789492716,0.0438512601260126
311998,31,1998,2,1,30,0.01944947409110329,0.000248983231656499
311998,31,1998,2,1,41,0.9805505259088967,0.01255255733906724
311998,31,1998,5,1,30,1,0.015085883588358835
311998,31,1998,9,30,30,1,0.000015626562656265627
311998,31,1998,9,30,41,0,0
311999,31,1999,1,1,30,0.9358425117143514,0.8515171949585079
311999,31,1999,1,1,41,0.06415748828564856,0.058376493669325805
311999,31,1999,2,1,30,0.0035340876915171417,0.00013869474254325415
311999,31,1999,2,1,41,0.9964659123084829,0.03910615559780418
311999,31,1999,5,1,30,1,0.050840060062643105
311999,31,1999,9,30,30,1,0.000021400969175813695
311999,31,1999,9,30,41,0,0
312000,31,2000,1,1,30,0.931582614615616,0.843620163386887
312000,31,2000,1,1,41,0.06841738538438397,0.06195723807092834
312000,31,2000,2,1,30,0.0018802253836511665,0.00005589865591772297
312000,31,2000,2,1,41,0.9981197746163489,0.02967386480955292
312000,31,2000,5,1,30,1,0.064671669566221
312000,31,2000,9,30,30,1,0.000021165510493118404
312000,31,2000,9,30,41,0,0
312001,31,2001,1,1,30,0.9383572975842258,0.8647195503647649
312001,31,2001,1,1,41,0.06164270241577411,0.05680528094518573
312001,31,2001,2,1,30,0.001161386426085749,0.00004765572674206286
312001,31,2001,2,1,41,0.9988386135739142,0.040985824320616676
312001,31,2001,5,1,30,1,0.03743409135292018
312001,31,2001,9,30,30,1,0.00000759728977047379
312001,31,2001,9,30,41,0,0
312002,31,2002,1,1,30,0.9507665701376665,0.8294093099418034
312002,31,2002,1,1,41,0.04923342986233352,0.04294920159243036
312002,31,2002,2,1,30,0.0007844231003887252,0.000027215862614325523
312002,31,2002,2,1,41,0.9992155768996113,0.034668170595074835
312002,31,2002,5,1,30,1,0.09291828134851575
312002,31,2002,9,30,30,1,0.000027820659561310534
312002,31,2002,9,30,41,0,0
312003,31,2003,1,1,30,0.9408803265183854,0.8066695024759826
312003,31,2003,1,1,41,0.059119673481614614,0.05068661364238304
312003,31,2003,2,1,30,0.007982117639951367,0.0003084854662340477
312003,31,2003,2,1,41,0.9920178823600486,0.03833858541756806
312003,31,2003,5,1,30,1,0.10399681299783228
312003,31,2003,9,30,30,1,0
312003,31,2003,9,30,41,0,0
312004,31,2004,1,1,30,0.9509853562868708,0.8481760082804771
312004,31,2004,1,1,41,0.04901464371312926,0.043715757111354496
312004,31,2004,2,1,30,0.013859011651847924,0.0005625963681977258
312004,31,2004,2,1,41,0.986140988348152,0.04003166694081037
312004,31,2004,5,1,30,1,0.06751397129916031
312004,31,2004,9,30,30,1,0
312004,31,2004,9,30,41,0,0
312005,31,2005,1,1,30,0.9636375522423052,0.8774005555479536
312005,31,2005,1,1,41,0.03636244775769489,0.03310833185095989
312005,31,2005,2,1,30,0.03406313994473161,0.0012245316840218388
312005,31,2005,2,1,41,0.9659368600552684,0.03472434695748553
312005,31,2005,5,1,30,1,0.0535422339595791
312005,31,2005,9,30,30,1,0
312005,31,2005,9,30,41,0,0
312006,31,2006,1,1,30,0.9658876222920825,0.8802213340327728
312006,31,2006,1,1,41,0.03411237770791757,0.031086890358776223
312006,31,2006,2,1,30,0.020548376930349825,0.0009045785049715308
312006,31,2006,2,1,41,0.9794516230696502,0.04311731714341294
312006,31,2006,5,1,30,1,0.04466987996006652
312006,31,2006,9,30,30,1,0
312006,31,2006,9,30,41,0,0
312007,31,2007,1,1,30,0.9756914371701523,0.8354470765814204
312007,31,2007,1,1,41,0.02430856282984776,0.020814488042442927
312007,31,2007,2,1,30,0.035886670281820965,0.001001187674606816
312007,31,2007,2,1,41,0.9641133297181791,0.02689740717257201
312007,31,2007,5,1,30,1,0.11583984052895782
312007,31,2007,9,30,30,1,0
312007,31,2007,9,30,41,0,0
312008,31,2008,1,1,30,0.9771474321939176,0.8664779385960937
312008,31,2008,1,1,41,0.0228525678060823,0.020264338002488894
312008,31,2008,2,1,30,0.04572715662871338,0.0013736174797437555
312008,31,2008,2,1,41,0.9542728433712866,0.028665807251975123
312008,31,2008,5,1,30,1,0.08321829866969857
312008,31,2008,9,30,30,1,0
312008,31,2008,9,30,41,0,0
312009,31,2009,1,1,30,0.9738228475805757,0.8189841200047352
312009,31,2009,1,1,41,0.026177152419424303,0.02201496113149899
312009,31,2009,2,1,30,0.12902272913760565,0.002215983719763463
312009,31,2009,2,1,41,0.8709772708623944,0.01495915847863219
312009,31,2009,5,1,30,1,0.1418257766653701
312009,31,2009,9,30,30,1,0
312009,31,2009,9,30,41,0,0
312010,31,2010,1,1,30,0.9914189033107272,0.7872466252206609
312010,31,2010,1,1,41,0.008581096689272826,0.006813910231853781
312010,31,2010,2,1,30,0.18538071727688973,0.0024609331991936913
312010,31,2010,2,1,41,0.8146192827231102,0.0108140893346655
312010,31,2010,5,1,30,1,0.1926644420136261
312010,31,2010,9,30,30,1,0
312010,31,2010,9,30,41,0,0
312011,31,2011,1,1,30,0.9891986943864498,0.749075759980661
312011,31,2011,1,1,41,0.01080130561355015,0.008179343803392197
312011,31,2011,2,1,30,0.14369849567420734,0.0033641926979649708
312011,31,2011,2,1,41,0.8563015043257928,0.020047275057356945
312011,31,2011,5,1,30,1,0.21933164705067096
312011,31,2011,9,30,30,1,0.000001781409953913143
312011,31,2011,9,30,41,0,0
312012,31,2012,1,1,30,0.9828279160960967,0.6740519743897168
312012,31,2012,1,1,41,0.017172083903903308,0.011777114660915022
312012,31,2012,2,1,30,0.18667545701448257,0.0049364243498179585
312012,31,2012,2,1,41,0.8133245429855175,0.021507460822698228
312012,31,2012,5,1,30,1,0.28763549821597056
312012,31,2012,9,30,30,1,0.00009152756088146158
312012,31,2012,9,30,41,0,0
312013,31,2013,1,1,30,0.9910645514267783,0.6877921948446436
312013,31,2013,1,1,41,0.008935448573221722,0.006201141769474
312013,31,2013,2,1,30,0.2060296201128134,0.004138631517023311
312013,31,2013,2,1,41,0.7939703798871867,0.015948924411862863
312013,31,2013,5,1,30,1,0.2858015578068523
312013,31,2013,9,30,30,1,0.00011754965014395855
312013,31,2013,9,30,41,0,0
312014,31,2014,1,1,30,0.9873244375943268,0.7338337315235801
312014,31,2014,1,1,41,0.012675562405673253,0.009421173937494627
312014,31,2014,2,1,30,0.34838497427922,0.00797334215320623
312014,31,2014,2,1,41,0.65161502572078,0.014913242349189209
312014,31,2014,5,1,30,1,0.2337448848114013
312014,31,2014,9,30,30,1,0.00011362522512853341
312014,31,2014,9,30,41,0,0
312015,31,2015,1,1,30,0.9853046404039205,0.7915419304339569
312015,31,2015,1,1,41,0.01469535959607957,0.011805479063138809
312015,31,2015,2,1,30,0.2596103616191948,0.008309824339111366
312015,31,2015,2,1,41,0.7403896383808053,0.023699007231719756
312015,31,2015,5,1,30,1,0.16456389500243568
312015,31,2015,9,30,30,1,0.00007986392963742244
312015,31,2015,9,30,41,0,0
312016,31,2016,1,1,30,0.9850163946016548,0.8491630041987437
312016,31,2016,1,1,41,0.014983605398345258,0.01291706761787739
312016,31,2016,2,1,30,0.22594639903944178,0.006779370303999377
312016,31,2016,2,1,41,0.7740536009605582,0.02322495962920727
312016,31,2016,5,1,30,1,0.10590221329599908
312016,31,2016,9,30,30,1,0.002013384954173174
312016,31,2016,9,30,41,0,0
312017,31,2017,1,1,30,0.9861264561208212,0.8461487783241024
312017,31,2017,1,1,41,0.013873543879178895,0.01190423614692553
312017,31,2017,2,1,30,0.1412814294405414,0.0035232207838955818
312017,31,2017,2,1,41,0.8587185705594587,0.021414386358438276
312017,31,2017,5,1,30,1,0.11532970457006575
312017,31,2017,9,30,30,1,0.0016796738165724284
312017,31,2017,9,30,41,0,0
312018,31,2018,1,1,30,0.9883937228877638,0.8844220079046281
312018,31,2018,1,1,41,0.011606277112236168,0.010385382535525326
312018,31,2018,2,1,30,0.21662655369094325,0.005368618624522813
312018,31,2018,2,1,41,0.7833734463090567,0.01941420939471491
312018,31,2018,5,1,30,1,0.07829824471990679
312018,31,2018,9,30,30,1,0.0021115368207020894
312018,31,2018,9,30,41,0,0
312019,31,2019,1,1,30,0.9883275407369814,0.9059520737528174
312019,31,2019,1,1,41,0.011672459263018615,0.010699579076023326
312019,31,2019,2,1,30,0.07949150938226958,0.0016571123275636928
312019,31,2019,2,1,41,0.9205084906177304,0.019189294294239722
312019,31,2019,5,1,30,1,0.05982873321457258
312019,31,2019,9,30,30,1,0.002673207334783315
312019,31,2019,9,30,41,0,0
312020,31,2020,1,1,30,0.9877481700958688,0.9150493681399945
312020,31,2020,1,1,41,0.012251829904131232,0.011350088566851867
312020,31,2020,2,1,30,0.4034501642935378,0.006804557400117812
312020,31,2020,2,1,41,0.5965498357064621,0.01006136062976562
312020,31,2020,5,1,30,1,0.04846873212585614
312020,31,2020,9,30,30,1,0.00826589313741405
312020,31,2020,9,30,41,0,0
312021,31,2021,1,1,30,0.990074269170434,0.9015934810910914
312021,31,2021,1,1,41,0.009925730829566038,0.009038689813138767
312021,31,2021,2,1,30,0.6161824349935563,0.014146980039822886
312021,31,2021,2,1,41,0.38381756500644376,0.008812097071764738
